Mark,Competitor,DOB,Nat,Pos,Venue,Date
27:35.65,Leonard KORIR,10 DEC 1986,USA,14,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016
27:35.67,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,10,"FBK Stadium, Hengelo (NED)",24 MAY 2008
27:35.67,Birhan NEBEBEW,14 AUG 1994,ETH,7,"FBK Stadium, Hengelo (NED)",11 JUN 2017
27:35.72,Kamiel MAASE,20 OCT 1971,NED,3,Barakaldo (ESP),05 APR 1997
27:35.72,Yonas KIFLE,05 NOV 1977,ERI,11,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:35.72,Dennis MASAI,01 DEC 1991,KEN,11,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012
27:35.74,Aloys NIZIGAMA,18 JUN 1966,BDI,5,"FBK Stadium, Hengelo (NED)",01 JUN 1998
27:35.75,Leonard BARSOTON,21 OCT 1994,KEN,5,Nairobi (KEN),01 AUG 2015
27:35.75,Samson NDIRANGU,14 MAY 1994,KEN,4f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 JUN 2022
27:35.76,Mohammed AHMED,05 JAN 1991,CAN,9,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013
27:35.77,Joseph KEINO,1963,KEN,2,"Olympiastadion, Berlin (GER)",21 AUG 1992
27:35.8h,Carlos LOPES,18 FEB 1947,POR,1,Lisboa (POR),04 JUN 1983
27:35.83,Abayneh AYELE,04 NOV 1987,ETH,7,Hengelo (NED),29 JUN 2016
27:35.85,Patrick KIMELI,22 APR 1989,KEN,8,Neerpelt (BEL),02 JUN 2007
27:35.86,James Kimutai KOSKEI,23 NOV 1968,KEN,6,Lille (FRA),11 JUL 1998
27:35.89,Moses TANUI,20 AUG 1965,KEN,2,Berlin (GER),10 SEP 1991
27:35.9h,Geoffrey KAMWOROR,22 NOV 1992,KEN,1,Nairobi (KEN),24 JUN 2017
27:36.00,Domingos CASTRO,22 NOV 1963,POR,2,Stockholm (SWE),03 JUL 1989
27:36.00,Cameron LEVINS,28 MAR 1989,CAN,2f1,"Palo Alto, CA (USA)",04 MAY 2014
27:36.01,Jeff SCHIEBLER,01 JUN 1973,CAN,7,"Palo Alto, CA (USA)",04 MAY 2001
27:36.01,Justus SOGET,22 OCT 1999,KEN,14f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:36.06,Cleophas Kandie MEYAN,14 AUG 2000,KEN,8f6,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
27:36.08,Evans Keitany KIPTUM,27 NOV 1999,KEN,2f8,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020
27:36.09,Dathan RITZENHEIN,30 DEC 1982,USA,3,"Hayward Field, Eugene, OR (USA)",22 JUN 2012
27:36.11,Kidane TADESSE,31 AUG 1987,ERI,12,"National Stadium, Beijing (CHN)",17 AUG 2008
27:36.12,Charles Waweru KAMATHI,18 MAY 1978,KEN,2,Kumagaya (JPN),20 MAY 2007
27:36.15,Mathias NTAWULIKURA,14 JUL 1964,RWA,6,Bruxelles (BEL),19 AUG 1994
27:36.2h,Gabriel KAMAU,20 MAR 1957,KEN,1,"Walnut, CA (USA)",24 APR 1982
27:36.24,Benard KIBET,25 NOV 1999,KEN,1f1,"Universiade Commemorative Stadium, Kobe (JPN)",21 APR 2019
27:36.27,David BLACK,02 OCT 1952,GBR,5,"Stadion Evžena Rošického, Praha (TCH)",29 AUG 1978
27:36.29,Tetsuya YOROIZAKA,20 MAR 1990,JPN,5f2,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
27:36.30,Hendrick RAMAALA,02 FEB 1972,RSA,5,"FBK Stadium, Hengelo (NED)",31 MAY 1997
27:36.34,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,8,"Olympic Stadium, London (GBR)",04 AUG 2012
27:36.34,Abadi HADIS,06 NOV 1997,ETH,15,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016
27:36.35,Milion YEHWALAESHET,24 JAN 1989,ETH,1f1,Tokyo (JPN),29 NOV 2014
27:36.36,Zembaba YIGEZE,26 SEP 1983,ETH,11f1,Neerpelt (BEL),31 MAY 2008
27:36.37,Samwel MASAI,20 MAR 2001,KEN,3f8,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020
27:36.40,Bashir ABDI,10 FEB 1989,BEL,3f1,"Palo Alto, CA (USA)",04 MAY 2014
27:36.42,Micah Kemboi KOGO,30 JUN 1986,KEN,8,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
27:36.43,Jean Louis PRIANON,22 FEB 1960,FRA,4,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
27:36.46,Günther WEIDLINGER,05 APR 1978,AUT,2f1,"Palo Alto, CA (USA)",04 MAY 2008
27:36.48,Wilbeforce TALEL KAPKENY,10 JAN 1980,KEN,2,"Stadion Rošický, Praha (CZE)",05 JUN 2000
27:36.49,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,1,"Sacramento, CA (USA)",09 JUL 2004
27:36.50,Simon MAINA MUNYI,18 MAR 1978,KEN,1,Tokyo (JPN),30 NOV 1997
27:36.52,Domingos CASTRO,22 NOV 1963,POR,6,"Olympic Stadium, Athina (GRE)",06 AUG 1997
27:36.52,Richard RINGER,27 FEB 1989,GER,1f1,London (GBR),19 MAY 2018
27:36.53,Daniele MEUCCI,07 OCT 1985,ITA,4f1,"Palo Alto, CA (USA)",04 MAY 2014
27:36.60,Bernard KIMANI,30 SEP 1993,KEN,2f1,Tokyo (JPN),29 NOV 2014
27:36.62,Brendan FOSTER,12 JAN 1948,GBR,1,London (GBR),09 SEP 1977
27:36.62,Joshua CHELANGA,07 APR 1973,KEN,6,Bruxelles (BEL),22 AUG 1997
27:36.64,Gerard TEBROKE,09 NOV 1949,NED,6,"Stadion Evžena Rošického, Praha (TCH)",29 AUG 1978
27:36.68,Zackayo NGATHO,18 MAR 1978,KEN,1,Kobe (JPN),28 APR 2002
27:36.7h,Mark NENOW,16 NOV 1957,USA,2,"Walnut, CA (USA)",24 APR 1982
27:36.73,Abderrahim ZITOUNA,20 DEC 1970,MAR,6,"FBK Stadium, Hengelo (NED)",31 MAY 1997
27:36.76,Paul Kipngetich TANUI,22 DEC 1990,KEN,7,Nairobi (KEN),26 JUN 2010
27:36.77,Andrew BUTCHART,14 OCT 1991,GBR,11,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022
27:36.78,Francis KIPROP,25 DEC 1984,KEN,11,Bruxelles (BEL),30 AUG 2002
27:36.79,Shadrack KIPCHIRCHIR,22 FEB 1989,KEN,5f1,"Palo Alto, CA (USA)",04 MAY 2014
27:36.8h,Karl FLESCHEN,28 MAY 1955,FRG,1,Troisdorf (GER),28 APR 1979
27:36.80,Fernando MAMEDE,01 NOV 1951,POR,1,Lausanne (SUI),30 JUN 1983
27:36.80,Morhad AMDOUNI,21 JUN 1988,FRA,2f1,London (GBR),19 MAY 2018
27:36.86,Mark Kosgei KIPTOO,21 JUN 1976,KEN,9,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
27:36.87,Titus WANBUA,14 AUG 1997,KEN,9f6,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
27:36.88,Joseph KEINO,1963,KEN,3,Berlin (GER),10 SEP 1991
27:36.90,Teodoro CUNADO,13 FEB 1970,ESP,2,Gijón (ESP),12 AUG 2000
27:36.93,Suguru OSAKO,23 MAY 1991,JPN,6f2,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
27:36.94,Philemon LIMO,02 AUG 1985,KEN,8,Nairobi (KEN),26 JUN 2010
27:36.99,Galen RUPP,08 MAY 1986,USA,13,"National Stadium, Beijing (CHN)",17 AUG 2008
27:36.99,Tim NELSON,27 FEB 1984,USA,1f1,"Palo Alto, CA (USA)",02 MAY 2009
27:37.00,Darren WILSON,09 AUG 1968,AUS,3,Melbourne (AUS),25 NOV 1996
27:37.08,Henry RONO,12 FEB 1952,KEN,2,London (GBR),09 SEP 1977
27:37.09,Egide NTAKARUTIMANA,21 OCT 1997,BDI,4,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023
27:37.13,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f1,Gifu (JPN),25 SEP 2015
27:37.16,Abrar OSMAN,01 JAN 1994,ERI,9,"FBK Stadium, Hengelo (NED)",08 JUN 2021
27:37.17,Bruce BICKFORD,12 MAR 1957,USA,1,Stockholm (SWE),02 JUL 1985
27:37.21,Teklemariam MEDHIN,24 JUN 1989,ERI,16,"Hayward Field, Eugene, OR (USA)",03 JUN 2011
27:37.25,Tebalu ZAWUDE HEYI,02 NOV 1987,ETH,8,Hengelo (NED),29 JUN 2016
27:37.26,Dillon MAGGARD,16 OCT 1995,USA,1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022
27:37.28,Samson KIMOBWA,15 SEP 1955,KEN,1,Stockholm (SWE),04 JUL 1977
27:37.29,Wesley KIPTOO,,KEN,6f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
27:37.30,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,2,Kobe (JPN),23 APR 2006
27:37.36,Arturo BARRIOS,12 DEC 1963,MEX,4,Oslo (NOR),06 JUL 1991
27:37.36,Wilson Nyakamba OMWOYO,25 NOV 1965,KEN,4,Berlin (GER),10 SEP 1991
27:37.36,Musio SAIDAMU,12 OCT 2000,KEN,5f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 JUN 2022
27:37.41,Bernard KIMANI,30 SEP 1993,KEN,1f1,Abashiri (JPN),13 JUL 2017
27:37.42,Josphat Kiprono MENJO,20 AUG 1979,KEN,9,Nairobi (KEN),26 JUN 2010
27:37.44,Khalid SKAH,29 JAN 1967,MAR,5,Villeneuve d'Ascq (FRA),17 JUN 2000
27:37.45,Bob KENNEDY,18 AUG 1970,USA,5,"Palo Alto, CA (USA)",30 APR 2004
27:37.49,Antonio PRIETO,11 JAN 1958,ESP,5,Oslo (NOR),14 JUL 1990
27:37.49,Teodoro VEGA,14 JUL 1976,MEX,4,Pontevedra (ESP),20 JUL 2003
27:37.50,Benard KIBET,25 NOV 1999,KEN,4,"Universiade Commemorative Stadium, Kobe (JPN)",22 APR 2023
27:37.55,Ben ST. LAWRENCE,07 NOV 1981,AUS,1f1,"Palo Alto, CA (USA)",28 APR 2013
27:37.59,Alberto COVA,01 DEC 1958,ITA,2,Lausanne (SUI),30 JUN 1983
27:37.59,Martin Irungu MATHATHI,25 DEC 1985,KEN,2f1,Yamagata (JPN),26 SEP 2008
27:37.62,Abiyote ABINET,10 MAY 1989,ETH,2f6,"Hosei University Stadium, Machida (JPN)",25 NOV 2017
27:37.63,Gerard TEBROKE,09 NOV 1949,NED,3,London (GBR),09 SEP 1977
27:37.65,Goitom KIFLE,03 DEC 1993,ERI,5,Leiden (NED),11 JUN 2016
27:37.67,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,Naruto (JPN),23 SEP 2011
27:37.67,Patrick MWAKA,02 NOV 1992,KEN,3f3,Yamaguchi (JPN),10 OCT 2014
27:37.68,Essa Ismail RASHED,14 DEC 1986,QAT,12f1,Neerpelt (BEL),31 MAY 2008
27:37.69,José David GALVÁN MARTÍNEZ,06 APR 1976,MEX,1,"Walnut, CA (USA)",14 APR 2000
27:37.71,Essa Ismail RASHED,14 DEC 1986,QAT,11,"FBK Stadium, Hengelo (NED)",24 MAY 2008
27:37.72,Jonathan Muia NDIKU,18 SEP 1991,KEN,3f6,Yokohama (JPN),24 OCT 2009
27:37.74,Anthony FAMIGLIETTI,08 NOV 1978,USA,3,"Palo Alto, CA (USA)",30 APR 2006
27:37.82,Charles Waweru KAMATHI,18 MAY 1978,KEN,12,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:37.82,Amos KURGAT,07 MAR 1992,KEN,10f6,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
27:37.83,Saïd BÉRIOUI,03 JAN 1975,MAR,6,"Olympic Stadium, Sydney (AUS)",25 SEP 2000
27:37.85,Vincent Kibet YEGON,05 DEC 2000,KEN,1,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023
27:37.87,Robert Kipkorir KIPCHUMBA,24 FEB 1984,KEN,3,"Stadion Rošický, Praha (CZE)",18 JUN 2001
27:37.88,Fernando MAMEDE,01 NOV 1951,POR,2,Paris (FRA),17 JUL 1980
27:37.90,Dathan RITZENHEIN,30 DEC 1982,USA,10,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013
27:37.99,Girma ASSEFA,20 JUN 1986,ETH,2f3,Fukuroi (JPN),18 OCT 2008
27:37.99,Galen RUPP,08 MAY 1986,USA,8,"Olympiastadion, Berlin (GER)",17 AUG 2009
27:38.02,Samuel CHELANGA,23 FEB 1985,USA,8,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023
27:38.05,Muthoni MUIRU,27 MAR 1998,KEN,3f6,"Hosei University Stadium, Machida (JPN)",25 NOV 2017
27:38.1h,Gidamis SHAHANGA,04 SEP 1957,TAN,3,"Walnut, CA (USA)",24 APR 1982
27:38.11,Julius GITAHI,29 APR 1978,KEN,2,Shizuoka (JPN),03 MAY 2005
27:38.12,Juan Luis BARRIOS,24 JUN 1983,MEX,1,Birmingham (GBR),29 JUL 2011
27:38.13,Tilahun REGASSA,18 JAN 1990,ETH,2,Villeneuve d'Ascq (FRA),30 JUN 2009
27:38.15,Tariku BEKELE,28 FEB 1987,ETH,12,"Hayward Field, Eugene, OR (USA)",31 MAY 2013
27:38.18,Joseph KAMATHI,23 NOV 1996,KEN,4f3,Yamaguchi (JPN),10 OCT 2014
27:38.22,Paul Malakwen KOSGEI,22 APR 1978,KEN,9,Bruxelles (BEL),25 AUG 2000
27:38.24,James Mwangi MACHARIA,23 JUN 1984,KEN,2f7,Hachioji (JPN),26 NOV 2016
27:38.25,Yuki SATO,26 NOV 1986,JPN,3,"Berkeley, CA (USA)",24 APR 2009
27:38.29,Kipkemboi KIMELI,30 NOV 1966,KEN,3,Stockholm (SWE),03 JUL 1989
27:38.31,Suguru OSAKO,23 MAY 1991,JPN,2f1,"Palo Alto, CA (USA)",28 APR 2013
27:38.32,Daniel KOMEN,17 MAY 1976,KEN,12,Bruxelles (BEL),30 AUG 2002
27:38.35,Lasse VIRÉN,22 JUL 1949,FIN,1,"Olympiastadion, München (GER)",03 SEP 1972
27:38.36,Hendrick RAMAALA,02 FEB 1972,RSA,1,Port Elizabeth (RSA),16 FEB 2001
27:38.36,Simon MAINA MUNYI,18 MAR 1978,KEN,2,Kobe (JPN),28 APR 2002
27:38.37,Addis ABEBE,05 SEP 1970,ETH,4,Oslo (NOR),04 JUL 1992
27:38.37,Bob KENNEDY,18 AUG 1970,USA,1,"Palo Alto, CA (USA)",08 MAY 1999
27:38.43,Werner SCHILDHAUER,05 JUN 1959,GDR,1,"Stadio Olimpico, Roma (ITA)",04 SEP 1981
27:38.49,Martin PITAYO,10 NOV 1960,MEX,5,Oslo (NOR),04 JUL 1992
27:38.49,Gezhagne ESHETU MAMO,20 SEP 1982,ETH,2,"Stadion Juliska, Praha (CZE)",27 JUN 2005
27:38.50,Dathan RITZENHEIN,30 DEC 1982,USA,6,"Palo Alto, CA (USA)",30 APR 2004
27:38.50,Jackson Kavesa MUEMA,03 SEP 2001,KEN,6f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 JUN 2022
27:38.51,Dieter BAUMANN,09 FEB 1965,GER,1,Camaiore (ITA),06 APR 2002
27:38.52,Joseph KIMANI,21 SEP 1972,KEN,1,Melbourne (AUS),14 DEC 1995
27:38.53,Hillary BOR,22 NOV 1989,USA,7f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
27:38.54,Adriaan WILDSCHUTT,03 MAY 1998,RSA,2,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022
27:38.56,Simon NDIRANGU,01 NOV 1985,KEN,3,"Palo Alto, CA (USA)",29 APR 2007
27:38.57,José RÍOS,15 MAR 1974,ESP,1,Mataró (ESP),15 JUL 2001
27:38.58,Dickson MARWA MKAMI,09 MAR 1982,TAN,16,"FBK Stadium, Hengelo (NED)",26 MAY 2007
27:38.59,Carlos MAYO,18 SEP 1995,ESP,1f1,"Pista Municipal de Faro, Faro (POR)",09 APR 2022
27:38.6h,Zakariah BARIE,29 MAY 1953,TAN,4,"Walnut, CA (USA)",24 APR 1982
27:38.6h,Martin Irungu MATHATHI,25 DEC 1985,KEN,3f1,Nairobi (KEN),16 JUL 2011
27:38.61,Rodgers KWEMOI,03 MAR 1998,KEN,2f2,Osaka (JPN),23 SEP 2017
27:38.63,Paul KIPKOECH,06 JAN 1963,KEN,1,"Stadio Olimpico, Roma (ITA)",29 AUG 1987
27:38.64,Mark Kipkinyor BETT,22 DEC 1976,KEN,1,"Stadion Rošický, Praha (CZE)",14 JUN 1999
27:38.67,Yacob JARSO,05 FEB 1988,ETH,1f1,Kobe (JPN),26 APR 2009
27:38.69,Chris DERRICK,17 OCT 1990,USA,3f7,Hachioji (JPN),26 NOV 2016
27:38.72,Antonio Fabian SILIO,09 MAY 1966,ARG,7,Bruxelles (BEL),03 SEP 1993
27:38.73,Joe KLECKER,16 NOV 1996,USA,9,"Hayward Field, Eugene, OR (USA)",17 JUL 2022
27:38.74,Moses TANUI,20 AUG 1965,KEN,1,"National Stadium, Tokyo (JPN)",26 AUG 1991
27:38.74,Khalid SKAH,29 JAN 1967,MAR,1,"Crystal Palace, London (GBR)",09 SEP 1994
27:38.76,Abraham CHEROBEN,11 OCT 1992,BRN,1,Baku (AZE),20 MAY 2017
27:38.78,Daniel KIPKEMBOI,05 JUL 1996,KEN,2f1,Fukagawa (JPN),09 JUL 2019
27:38.81,Polat Kemboi ARIKAN,12 DEC 1990,TUR,9,"Olympic Stadium, London (GBR)",04 AUG 2012
27:38.82,José RÍOS,15 MAR 1974,ESP,2,Camaiore (ITA),06 APR 2002
27:38.83,Teklemariam MEDHIN,24 JUN 1989,ERI,8,"Hayward Field, Eugene, OR (USA)",30 MAY 2014
27:38.86,John Cheruiyot KORIR,13 DEC 1981,KEN,2,"Stadion Rošický, Praha (CZE)",14 JUN 1999
27:38.9h,Geoffrey MUTAI,07 OCT 1981,KEN,4f1,Nairobi (KEN),16 JUL 2011
27:38.93,Kassa MAKASHAW,19 MAR 1984,ETH,3f1,Tokyo (JPN),29 NOV 2014
27:38.93,Teressa NYAKORA,16 FEB 1995,ETH,6f7,Hachioji (JPN),28 NOV 2015
27:38.97,James WANGARI,23 MAR 1994,KEN,13,"Hayward Field, Eugene, OR (USA)",27 MAY 2016
27:38.99,Tetsuya YOROIZAKA,20 MAR 1990,JPN,4f1,Tokyo (JPN),29 NOV 2014
27:39.03,Domingos CASTRO,22 NOV 1963,POR,6,Oslo (NOR),04 JUL 1992
27:39.03,Edward Zakayo PINGUA,25 NOV 2001,KEN,4,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022
27:39.12,Brahim BOUTAYEB,15 AUG 1967,MAR,5,Oslo (NOR),02 JUL 1988
27:39.14,Steve JONES,04 AUG 1955,GBR,4,Oslo (NOR),09 JUL 1983
27:39.20,Robert BRANDT,02 NOV 1996,USA,8f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
27:39.21,Ren TAZAWA,11 NOV 2000,JPN,2f1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2021
27:39.22,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,10,"Olympic Stadium, London (GBR)",04 AUG 2012
27:39.25,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,4f7,Hachioji (JPN),26 NOV 2016
27:39.27,Alan CULPEPPER,15 SEP 1972,USA,2,"Palo Alto, CA (USA)",08 MAY 1999
27:39.31,David MARITIM,1979,KEN,1,Rovereto (ITA),30 AUG 2000
27:39.32,Arturo BARRIOS,12 DEC 1963,MEX,5,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
27:39.32,Patrick Mutuku IVUTI,30 JUL 1978,KEN,3,Heusden-Zolder (BEL),20 JUL 2002
27:39.33,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,1,Melbourne (AUS),10 DEC 2011
27:39.34,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,Fukagawa (JPN),29 JUN 2005
27:39.35,Hansjörg KUNZE,28 DEC 1959,GDR,6,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
27:39.36,Paul ARPIN,20 FEB 1960,FRA,7,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
27:39.38,Alejandro GOMEZ,11 APR 1967,ESP,3,Oslo (NOR),10 JUL 1993
27:39.4h,Craig VIRGIN,02 AUG 1955,USA,1,"Walnut, CA (USA)",17 JUN 1979
27:39.40,Jonathan Muia NDIKU,18 SEP 1991,KEN,1,Kobe (JPN),23 APR 2017
27:39.41,Richard CHELIMO,21 APR 1972,KEN,2,"National Stadium, Tokyo (JPN)",26 AUG 1991
27:39.41,John MAINA,14 JUL 1993,KEN,3f9,Yokohama (JPN),11 NOV 2017
27:39.44,Mohamed KEDIR,18 SEP 1954,ETH,2,"Stadio Olimpico, Roma (ITA)",04 SEP 1981
27:39.45,Sam CHEROP,19 JAN 1997,UGA,1,Leiden (NED),17 JUN 2017
27:39.47,Josphat Kiprono MENJO,20 AUG 1979,KEN,8,"FBK Stadium, Hengelo (NED)",28 MAY 2006
27:39.50,Yuki SATO,26 NOV 1986,JPN,3f1,"Palo Alto, CA (USA)",28 APR 2013
27:39.50,Titus WANBUA,14 AUG 1997,KEN,4f8,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020
27:39.52,Salvatore ANTIBO,07 FEB 1962,ITA,3,Oslo (NOR),05 JUL 1986
27:39.55,Alistair Ian CRAGG,13 JUN 1980,IRL,4,"Palo Alto, CA (USA)",29 APR 2007
27:39.56,Francis KIPROP,25 DEC 1984,KEN,5,"FBK Stadium, Hengelo (NED)",31 MAY 2004
27:39.57,Bernard ROTICH,11 AUG 1986,KEN,10,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
27:39.58,Emiel PUTTEMANS,08 OCT 1947,BEL,2,"Olympiastadion, München (GER)",03 SEP 1972
27:39.60,Hansjörg KUNZE,28 DEC 1959,GDR,1,Potsdam (GDR),05 JUN 1987
27:39.61,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,8,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007
27:39.65,Xolile YAWA,29 SEP 1963,RSA,1,Port Elizabeth (RSA),12 DEC 1987
27:39.65,Josphat Kipkoech BETT,12 JUN 1990,KEN,13,"Hayward Field, Eugene, OR (USA)",01 JUN 2012
27:39.65,Shadrack KIPCHIRCHIR,22 FEB 1989,USA,1,"Palo Alto, CA (USA)",03 MAY 2018
27:39.67,Samson NDIRANGU,14 MAY 1994,KEN,2,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023
27:39.68,Anthony FAMIGLIETTI,08 NOV 1978,USA,4,"Berkeley, CA (USA)",24 APR 2009
27:39.70,Saïd BÉRIOUI,03 JAN 1975,MAR,6,Villeneuve d'Ascq (FRA),17 JUN 2000
27:39.71,Timothy TOROITICH,10 OCT 1991,UGA,12,"Hayward Field, Eugene, OR (USA)",29 MAY 2015
27:39.76,Mike MCLEOD,25 JAN 1952,GBR,1,Bruxelles (BEL),04 SEP 1979
27:39.76,Bernard KIMANI,30 SEP 1993,KEN,7f7,Hachioji (JPN),28 NOV 2015
27:39.79,Carles CASTILLEJO,18 AUG 1978,ESP,2,Vigo (ESP),12 JUL 2008
27:39.79,El Mahjoub DAZZA,03 MAR 1991,MAR,2,Leiden (NED),17 JUN 2017
27:39.79,Richard YATOR,04 JUN 1998,KEN,1,"Universiade Commemorative Stadium, Kobe (JPN)",24 APR 2022
27:39.80,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,Melbourne (AUS),09 DEC 2010
27:39.80,Vincent Kibor RAIMOI,16 JUL 1996,KEN,1,"Aoba Park Athletic Field, Chitose (JPN)",18 JUL 2020
27:39.81,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,4,Kobe (JPN),24 APR 2011
27:39.85,Daniel Simiu EBENYO,18 SEP 1995,KEN,5,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022
27:39.89,Ron CLARKE,21 FEB 1937,AUS,1,Oslo (NOR),14 JUL 1965
27:39.92,Ezekiel Jafary NGIMBA,30 DEC 1989,TAN,5,Utrecht (NED),14 JUN 2009
27:39.95,Kenta MURAYAMA,23 FEB 1993,JPN,1,Nobeoka (JPN),09 MAY 2015
27:39.96,Lopez LOMONG,01 JAN 1985,USA,12,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022
27:40.03,David Richard NERURKAR,06 JAN 1964,GBR,4,Oslo (NOR),10 JUL 1993
27:40.06,Ilie FLOROIU,29 NOV 1952,ROU,7,"Stadion Evžena Rošického, Praha (TCH)",29 AUG 1978
27:40.07,Ali Hassan MAHBOOB,31 DEC 1981,BRN,3,Guangzhou (CHN),26 NOV 2010
27:40.07,James KIMEU,14 DEC 2000,KEN,5f3,"Nagaragawa Stadium, Gifu (JPN)",24 SEP 2022
27:40.08,Philemon KEMEI CHERUIYOT,12 FEB 1982,KEN,2,Rovereto (ITA),30 AUG 2000
27:40.08,Vincent Kipsegechi YATOR,11 JUL 1989,KEN,4,Brazzaville (CGO),14 SEP 2015
27:40.10,Juan Luis BARRIOS,24 JUN 1983,MEX,5,"Berkeley, CA (USA)",24 APR 2009
27:40.11,Bedan KAROKI,21 AUG 1990,KEN,2,Melbourne (AUS),10 DEC 2011
27:40.16,Charles HICKS,25 JUL 2001,GBR,3,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022
27:40.19,Samuel Muturi MUGO,02 MAY 1986,KEN,3,Shizuoka (JPN),03 MAY 2005
27:40.20,Josphat Kipkoech BETT,12 JUN 1990,KEN,13,"Hayward Field, Eugene, OR (USA)",29 MAY 2015
27:40.21,Brent VAUGHN,04 SEP 1984,USA,7f1,"Palo Alto, CA (USA)",29 APR 2012
27:40.23,Chris DERRICK,17 OCT 1990,USA,4,"Hayward Field, Eugene, OR (USA)",22 JUN 2012
27:40.25,Edward WAWERU,03 OCT 1990,KEN,2f1,Fukuoka (JPN),21 SEP 2012
27:40.26,Evans Keitany KIPTUM,27 NOV 1999,KEN,2f3,"Hoshigadai Stadium, Tajimi (JPN)",08 OCT 2022
27:40.27,James Mwangi MURIGI,15 JUL 1986,KEN,1,Fukuroi (JPN),14 OCT 2006
27:40.3h,Bedan KAROKI,21 AUG 1990,KEN,2,Nairobi (KEN),24 JUN 2017
27:40.32,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,2f1,Kobe (JPN),26 APR 2009
27:40.33,Domingos CASTRO,22 NOV 1963,POR,4,Lisboa (POR),04 APR 1998
27:40.34,Benjamin MAIYO,06 OCT 1978,KEN,2,Melbourne (AUS),05 DEC 1998
27:40.36,Boniface MERANDE,13 FEB 1962,KEN,1,Tokyo (JPN),13 MAY 1988
27:40.36,John KARIUKI,10 NOV 1986,KEN,3f3,Kobe (JPN),27 APR 2008
27:40.36,Jacob KIPLIMO,14 NOV 2000,UGA,2,"Ratinan Stadion, Tampere (FIN)",10 JUL 2018
27:40.37,Todd WILLIAMS,07 MAR 1969,USA,5,Oslo (NOR),10 JUL 1993
