Mark,Competitor,DOB,Nat,Pos,Venue,Date
44.85,Tim BENJAMIN,02 MAY 1982,GBR,1h1,"Olympiastadion, Helsinki (FIN)",09 AUG 2005
44.85,Gary KIKAYA,04 FEB 1978,COD,1,"Mangueirão, Belém (BRA)",21 MAY 2006
44.85,Jermaine GONZALES,26 NOV 1984,JAM,5f1,"Stadio Olimpico, Roma (ITA)",14 JUL 2006
44.85,Christopher BROWN,15 OCT 1978,BAH,1,Rio de Janeiro (BRA),25 JUL 2007
44.85,Jermaine GONZALES,26 NOV 1984,JAM,2,"Crystal Palace, London (GBR)",05 AUG 2011
44.85,Luguelín SANTOS,12 NOV 1992,DOM,1,"Estadio Olímpico, Barcelona (ESP)",12 JUL 2012
44.85,Kirani JAMES,01 SEP 1992,GRN,1,"Crystal Palace, London (GBR)",14 JUL 2012
44.85,Jonathan BORLÉE,22 FEB 1988,BEL,2sf2,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013
44.85,Abdalelah HAROUN,01 JAN 1997,QAT,1,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015
44.85,Nery BRENES,25 SEP 1985,CRC,4,"CIBC, Toronto (CAN)",23 JUL 2015
44.85,Jonathan BORLÉE,22 FEB 1988,BEL,5sf3,"National Stadium, Beijing (CHN)",24 AUG 2015
44.85,Javon FRANCIS,14 DEC 1994,JAM,1,"National Stadium, Kingston (JAM)",07 MAY 2016
44.85,Isaac MAKWALA,24 SEP 1985,BOT,3,"Stadio Olimpico, Roma (ITA)",02 JUN 2016
44.85,Demish GAYE,20 JAN 1993,JAM,1,Kingston (JAM),06 MAY 2017
44.85,Bryshon NELLUM,01 MAY 1989,USA,2h2,"Sacramento, CA (USA)",22 JUN 2017
44.85,My'Lik KERLEY,06 JUN 1996,USA,5sf1,"Sacramento, CA (USA)",23 JUN 2017
44.85,Michael CHERRY,23 MAR 1995,USA,3,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018
44.85,Nathon ALLEN,28 OCT 1995,JAM,3,"Olympic Stadium, London (GBR)",21 JUL 2019
44.85,Michael CHERRY,23 MAR 1995,USA,2sf1,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019
44.85,Emmanuel BAMIDELE,06 JUL 1999,NGR,1f1,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019
44.85,Davide RE,16 MAR 1993,ITA,3sf1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
44.85,Randolph ROSS,01 JAN 2001,USA,2sf2,"Hayward Field, Eugene, OR (USA)",19 JUN 2021
44.85,Jonathan JONES,06 FEB 1999,BAR,1h2,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022
44.85,Desean Anju L BOYCE,23 OCT 2001,BAR,1f6,"New Mexico JC, Hobbs, NM (USA)",20 MAY 2023
44.86,Zeke JEFFERSON,25 JUL 1961,USA,1f3,"Dallas, TX (USA)",16 MAY 1981
44.86,Cliff WILEY,21 MAY 1955,USA,1,Karl Marx Stadt (GDR),09 JUL 1982
44.86,Alonzo BABERS,31 OCT 1961,USA,2,"Los Angeles, CA (USA)",21 JUN 1984
44.86,Mathias SCHERSING,07 OCT 1964,GDR,1,Potsdam (GDR),21 JUL 1984
44.86,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,Neubrandenburg (GDR),07 JUN 1985
44.86,Darrell ROBINSON,23 DEC 1963,USA,1,Berlin (GER),15 AUG 1986
44.86,Tim SIMON,11 SEP 1966,USA,1,Nice (FRA),10 JUL 1989
44.86,Jens CARLOWITZ,08 AUG 1964,GDR,2,"Estadio Olímpico, Barcelona (ESP)",09 SEP 1989
44.86,Michael JOHNSON,13 SEP 1967,USA,1,London (GBR),12 JUL 1991
44.86,Roberto HERNÁNDEZ,06 MAR 1967,CUB,4,"National Stadium, Tokyo (JPN)",29 AUG 1991
44.86,Derek MILLS,09 JUL 1972,USA,3,"Austin, TX (USA)",06 JUN 1992
44.86,Samson KITUR,25 FEB 1966,KEN,1,Rovereto (ITA),26 AUG 1992
44.86,Derek MILLS,09 JUL 1972,USA,1,Padova (ITA),10 JUL 1994
44.86,Derek MILLS,09 JUL 1972,USA,1,"New York, NY (USA)",21 MAY 1995
44.86,Iwan THOMAS,05 JAN 1974,GBR,1,Kingston (JAM),19 SEP 1997
44.86,Tyree WASHINGTON,28 AUG 1976,USA,1,Luzern (SUI),02 JUL 1998
44.86,Shane NIEMI,02 JUN 1978,CAN,1,Ottawa (CAN),21 JUL 2001
44.86,Gary KIKAYA,04 FEB 1978,COD,1,"Starkville, MS (USA)",12 MAY 2002
44.86,Ingo SCHULTZ,26 JUL 1975,GER,2,"CM, Madrid (ESP)",20 SEP 2002
44.86,Leslie DJHONE,18 MAR 1981,FRA,1,Zürich (SUI),15 AUG 2003
44.86,Otis HARRIS,30 JUN 1982,USA,2,Rieti (ITA),05 SEP 2004
44.86,Andrew ROCK,23 JAN 1982,USA,2,"Carson, CA (USA)",22 MAY 2005
44.86,Jeremy WARINER,31 JAN 1984,USA,2,"Crystal Palace, London (GBR)",22 JUL 2005
44.86,Brandon SIMPSON,06 SEP 1981,BRN,2,Oslo (NOR),29 JUL 2005
44.86,Brandon SIMPSON,06 SEP 1981,BRN,4,"Stade Louis II, Monaco (MON)",09 SEP 2005
44.86,Avard MONCUR,02 NOV 1978,BAH,3sf1,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
44.86,Gil ROBERTS,15 MAR 1989,USA,1,"Lubbock, TX (USA)",17 MAY 2009
44.86,Ben OFFEREINS,12 MAR 1986,AUS,1,Sydney (AUS),27 FEB 2010
44.86,Tavaris TATE,21 DEC 1990,USA,1f1,"Tuscaloosa, AL (USA)",27 MAR 2010
44.86,LJ VAN ZYL,20 JUL 1985,RSA,1f3,Germiston (RSA),26 MAR 2011
44.86,Kirani JAMES,01 SEP 1992,GRN,1,"Athens, GA (USA)",15 MAY 2011
44.86,Michael BERRY,10 DEC 1991,USA,1sf1,"Austin, TX (USA)",25 MAY 2012
44.86,LaShawn MERRITT,27 JUN 1986,USA,2f2,"National Stadium, Kingston (JAM)",03 MAY 2014
44.86,Rusheen MCDONALD,17 AUG 1992,JAM,6sf2,"National Stadium, Beijing (CHN)",24 AUG 2015
44.86,Jhon Alejandro PERLAZA,26 AUG 1994,COL,1,"High Point, NC (USA)",11 MAY 2018
44.86,Michael CHERRY,23 MAR 1995,USA,2f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021
44.86,Randolph ROSS,01 JAN 2001,USA,1h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021
44.86,Michael CHERRY,23 MAR 1995,USA,1h2,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
44.86,Wilbert LONDON,17 AUG 1997,USA,5,"Olympiastadion, Stockholm (SWE)",04 JUL 2021
44.86,Isaac MAKWALA,24 SEP 1985,BOT,1h1,"National Stadium, Tokyo (JPN)",01 AUG 2021
44.86,Emmanuel BYNUM,01 OCT 2000,USA,1h3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",12 MAY 2023
44.86,Håvard Bentdal INGVALDSEN,21 SEP 2002,NOR,4,"Bislett Stadion, Oslo (NOR)",15 JUN 2023
44.87,Frank SCHAFFER,23 OCT 1958,GDR,3,"Lenin Stadium, Moskva (URS)",30 JUL 1980
44.87,Sunder NIX,02 DEC 1961,USA,1sf1,"Indianapolis, IN (USA)",18 JUN 1983
44.87,Gabriel TIACOH,10 SEP 1963,CIV,1h4,"Austin, TX (USA)",30 MAY 1985
44.87,Mark ROWE,28 JUL 1960,USA,1,"Indianapolis, IN (USA)",16 JUN 1985
44.87,Michael FRANKS,23 SEP 1963,USA,1,"Indianapolis, IN (USA)",16 JUN 1985
44.87,Michael FRANKS,23 SEP 1963,USA,1,"Stadio Olimpico, Roma (ITA)",07 SEP 1985
44.87,Gabriel TIACOH,10 SEP 1963,CIV,2,Berlin (GER),15 AUG 1986
44.87,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Berlin (GER),04 JUL 1990
44.87,Andrew VALMON,01 JAN 1965,USA,1,Rovereto (ITA),21 AUG 1990
44.87,Danny EVERETT,01 NOV 1966,USA,1,Shizuoka (JPN),15 SEP 1990
44.87,Roberto HERNÁNDEZ,06 MAR 1967,CUB,2,Shizuoka (JPN),15 SEP 1990
44.87,Roger BLACK,31 MAR 1966,GBR,3,"Stade Louis II, Monaco (MON)",03 AUG 1991
44.87,Butch REYNOLDS,08 JUN 1964,USA,1,New Delhi (IND),14 SEP 1993
44.87,Derek MILLS,09 JUL 1972,USA,4,Zürich (SUI),16 AUG 1995
44.87,Davian CLARKE,30 APR 1976,JAM,2sf1,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996
44.87,Chris JONES,08 OCT 1973,USA,sf,"Indianapolis, IN (USA)",13 JUN 1997
44.87,Jerome YOUNG,14 AUG 1976,USA,1qf4,"Olympic Stadium, Athina (GRE)",03 AUG 1997
44.87,Danny MCCRAY,11 MAR 1974,USA,sf,"New Orleans, LA (USA)",20 JUN 1998
44.87,Anthuan MAYBANK,30 DEC 1969,USA,1,Malmö (SWE),02 AUG 1999
44.87,Andrew PIERCE,08 JUN 1979,USA,1,"Iowa City, IA (USA)",21 MAY 2000
44.87,Eric MILAZAR,01 JUN 1975,MRI,1,La Chaux-de-Fonds (SUI),13 AUG 2000
44.87,Ato STEPHENS,19 JUN 1979,TTO,1,"Orlando, FL (USA)",21 APR 2001
44.87,Ingo SCHULTZ,26 JUL 1975,GER,2,"Commonwealth Stadium, Edmonton (CAN)",06 AUG 2001
44.87,Alleyne FRANCIQUE,07 JUN 1976,GRN,1,"Baton Rouge, LA (USA)",20 APR 2002
44.87,Alleyne FRANCIQUE,07 JUN 1976,GRN,1,San Sebastián (ESP),20 AUG 2002
44.87,Michael BLACKWOOD,29 AUG 1976,JAM,1,"Olympiastadion, Berlin (GER)",06 SEP 2002
44.87,Gregory HAUGHTON,10 NOV 1973,JAM,2,"Stade Charléty, Paris (FRA)",14 SEP 2002
44.87,Michael BLACKWOOD,29 AUG 1976,JAM,1,Rethymno (GRE),06 JUL 2003
44.87,Brandon SIMPSON,06 SEP 1981,BRN,2,"Stadio Olimpico, Roma (ITA)",11 JUL 2003
44.87,Jeremy WARINER,31 JAN 1984,USA,1sf1,"Olympic Stadium, Athina (GRE)",21 AUG 2004
44.87,Ricardo CHAMBERS,07 OCT 1984,JAM,1,"Atlanta, GA (USA)",14 MAY 2005
44.87,Jamel ASHLEY,17 APR 1979,USA,5sf2,"Indianapolis, IN (USA)",23 JUN 2006
44.87,Brandon SIMPSON,06 SEP 1981,BRN,3f1,Stockholm (SWE),25 JUL 2006
44.87,Darold WILLIAMSON,19 FEB 1983,USA,2sf1,"Indianapolis, IN (USA)",22 JUN 2007
44.87,Tyler CHRISTOPHER,03 OCT 1983,CAN,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007
44.87,Leslie DJHONE,18 MAR 1981,FRA,2sf1,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010
44.87,Demetrius PINDER,13 FEB 1989,BAH,1,"Norman, OK (USA)",15 MAY 2011
44.87,Tony MCQUAY,16 APR 1990,USA,1h1,"Des Moines, IA (USA)",08 JUN 2011
44.87,Ramon MILLER,17 FEB 1987,BAH,2,Nassau (BAH),23 JUN 2012
44.87,Isaac MAKWALA,24 SEP 1985,BOT,1sf1,Brazzaville (CGO),14 SEP 2015
44.87,Javon FRANCIS,14 DEC 1994,JAM,1,"Mestský Stadion, Ostrava (CZE)",20 MAY 2016
44.87,Machel CEDENIO,06 SEP 1995,TTO,2,"Somerville, MA (USA)",17 JUN 2016
44.87,Karsten WARHOLM,28 FEB 1996,NOR,1,Florø (NOR),10 JUN 2017
44.87,Michael CHERRY,23 MAR 1995,USA,1sf2,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018
44.87,Jonathan BORLÉE,22 FEB 1988,BEL,2sf1,"Olympiastadion, Berlin (GER)",08 AUG 2018
44.87,Vernon NORWOOD,10 APR 1992,USA,5,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021
44.87,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,"Stadion Allmend, Luzern (SUI)",29 JUN 2021
44.87,Anthony José ZAMBRANO,17 JAN 1998,COL,1h4,"National Stadium, Tokyo (JPN)",01 AUG 2021
44.87,Jevaughn POWELL,19 NOV 2000,JAM,1h3,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022
44.87,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",24 JUN 2022
44.87,Bayapo NDORI,20 JUN 1999,BOT,1h5,"Hayward Field, Eugene, OR (USA)",17 JUL 2022
44.88,Larry JAMES,06 NOV 1947,USA,2sf2,"Estadio Olímpico, Ciudad de México (MEX)",17 OCT 1968
44.88,Cliff WILEY,21 MAY 1955,USA,1,"Stadio Olimpico, Roma (ITA)",05 SEP 1981
44.88,Michael PAUL,28 MAR 1957,TTO,2,Köln (GER),22 AUG 1982
44.88,Danny EVERETT,01 NOV 1966,USA,2,"Westwood, CA (USA)",16 MAY 1987
44.88,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Formia (ITA),19 JUN 1988
44.88,Tim SIMON,11 SEP 1966,USA,3qf1,"Indianapolis, IN (USA)",17 JUL 1988
44.88,Mark ROWE,28 JUL 1960,USA,4qf1,"Indianapolis, IN (USA)",17 JUL 1988
44.88,Andrew VALMON,01 JAN 1965,USA,2qf3,"Indianapolis, IN (USA)",17 JUL 1988
44.88,Samson KITUR,25 FEB 1966,KEN,2,Auckland (NZL),28 JAN 1990
44.88,Antonio PETTIGREW,03 NOV 1967,USA,3,Sevilla (ESP),30 MAY 1991
44.88,Antonio PETTIGREW,03 NOV 1967,USA,2,Malmö (SWE),05 AUG 1991
44.88,Seymour FAGAN,30 DEC 1967,JAM,1h5,"National Stadium, Tokyo (JPN)",25 AUG 1991
44.88,Samuel MATETE,27 JUL 1968,ZAM,1,Rieti (ITA),06 SEP 1991
44.88,Antonio PETTIGREW,03 NOV 1967,USA,2,"Durham, NC (USA)",13 AUG 1994
44.88,Sunday Olarewaju BADA,22 JUN 1969,NGR,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995
44.88,Leonard BYRD,17 MAR 1975,USA,1,"Natchitoches, LA (USA)",17 MAY 1996
44.88,Roger BLACK,31 MAR 1966,GBR,2,London (GBR),12 JUL 1996
44.88,Sunday Olarewaju BADA,22 JUN 1969,NGR,1qf1,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996
44.88,Mark RICHARDSON,26 JUL 1972,GBR,2,Sheffield (GBR),29 JUN 1997
44.88,Anthuan MAYBANK,30 DEC 1969,USA,h,"New Orleans, LA (USA)",19 JUN 1998
44.88,Mark RICHARDSON,26 JUL 1972,GBR,1,Moskva (RUS),05 SEP 1998
44.88,Jopie VAN OUDTSHOORN,05 FEB 1976,RSA,1,Pietersburg (RSA),13 MAR 1999
44.88,Jopie VAN OUDTSHOORN,05 FEB 1976,RSA,1,Pretoria (RSA),10 APR 1999
44.88,Gregory HAUGHTON,10 NOV 1973,JAM,1f1,Zürich (SUI),11 AUG 2000
44.88,Avard MONCUR,02 NOV 1978,BAH,1,"Tempe, AZ (USA)",14 APR 2001
44.88,Avard MONCUR,02 NOV 1978,BAH,1h1,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001
44.88,Marc RAQUIL,02 APR 1977,FRA,1,"Stadio Luigi Ridolfi, Firenze (ITA)",21 JUN 2003
44.88,Marc RAQUIL,02 APR 1977,FRA,1sf3,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003
44.88,Mitch POTTER,16 SEP 1980,USA,1,"Cedar Falls, IA (USA)",26 JUN 2004
44.88,Brandon SIMPSON,06 SEP 1981,BRN,1,Kingston (JAM),27 JUN 2004
44.88,Tyler CHRISTOPHER,03 OCT 1983,CAN,1,Rio de Janeiro (BRA),15 MAY 2005
44.88,Michael BLACKWOOD,29 AUG 1976,JAM,5,"Stade Louis II, Monaco (MON)",09 SEP 2005
44.88,Darold WILLIAMSON,19 FEB 1983,USA,,"Waco, TX (USA)",22 APR 2006
44.88,LaShawn MERRITT,27 JUN 1986,USA,1,"Eugene, OR (USA)",28 MAY 2006
44.88,Christopher BROWN,15 OCT 1978,BAH,1,Nassau (BAH),23 JUN 2007
44.88,Kévin BORLÉE,22 FEB 1988,BEL,3sf1,"National Stadium, Beijing (CHN)",19 AUG 2008
44.88,David GILLICK,09 JUL 1983,IRL,4sf1,"Olympiastadion, Berlin (GER)",19 AUG 2009
44.88,Michael BINGHAM,13 APR 1986,GBR,2sf2,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010
44.88,Jeremy WARINER,31 JAN 1984,USA,1,Baie Mahault (FRA),07 MAY 2011
44.88,Luguelín SANTOS,12 NOV 1992,DOM,2,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012
44.88,Jonathan BORLÉE,22 FEB 1988,BEL,1f3,Oordegem (BEL),26 MAY 2012
44.88,Josh MANCE,21 MAR 1992,USA,4,"Hayward Field, Eugene, OR (USA)",24 JUN 2012
44.88,Deon LENDORE,28 OCT 1992,TTO,1h4,"Starkville, MS (USA)",15 MAY 2015
44.88,Gil ROBERTS,15 MAR 1989,USA,1f1,"Los Angeles, CA (USA)",07 MAY 2016
44.88,Matthew HUDSON-SMITH,26 OCT 1994,GBR,1,Birmingham (GBR),26 JUN 2016
44.88,Michael NORMAN,03 DEC 1997,USA,4,"Eugene, OR (USA)",09 JUN 2017
44.88,Nathon ALLEN,28 OCT 1995,JAM,5,"Olympic Stadium, London (GBR)",08 AUG 2017
44.88,Christopher TAYLOR,01 OCT 1999,JAM,1,Kingston (JAM),24 JUN 2018
44.88,Luguelín SANTOS,12 NOV 1992,DOM,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018
44.88,Kirani JAMES,01 SEP 1992,GRN,1f3,"GCU Track & Field, Phoenix, AZ (USA)",24 APR 2021
44.88,Bayapo NDORI,20 JUN 1999,BOT,1,"McArthur Stadium, Potchefstroom (RSA)",06 APR 2022
44.88,Håvard Bentdal INGVALDSEN,21 SEP 2002,NOR,1f1,"Stadion Śląski, Chorzów (POL)",23 JUN 2023
44.89,Fred NEWHOUSE,08 NOV 1948,USA,1sf2,"Olympic Stadium, Montréal (CAN)",28 JUL 1976
44.89,Bert CAMERON,16 NOV 1959,JAM,1,"Provo, UT (USA)",07 MAY 1983
44.89,Harold MADOX,26 DEC 1965,USA,1sf2,"Odessa, TX (USA)",16 MAY 1986
44.89,Daniel CLARENCE,11 JUN 1961,USA,1sf1,"Eugene, OR (USA)",20 JUN 1986
44.89,Antonio MCKAY,09 FEB 1964,USA,1,London (GBR),08 AUG 1986
44.89,Andrew VALMON,01 JAN 1965,USA,1,"Villanova, PA (USA)",03 MAY 1987
44.89,Michael FRANKS,23 SEP 1963,USA,1,Hengelo (NED),19 JUL 1987
44.89,Derek REDMOND,03 SEP 1965,GBR,3,London (GBR),14 AUG 1987
44.89,Mark ROWE,28 JUL 1960,USA,2,"Columbus, OH (USA)",13 MAY 1989
44.89,Tim SIMON,11 SEP 1966,USA,2,"Norwalk, CA (USA)",16 JUN 1990
44.89,Tim SIMON,11 SEP 1966,USA,3,Bruxelles (BEL),10 AUG 1990
44.89,Andrew VALMON,01 JAN 1965,USA,3,Malmö (SWE),05 AUG 1991
44.89,Ibrahim Muftah ISMAIL FARAJ,10 MAY 1972,QAT,1,Latakia (SYR),09 SEP 1992
44.89,Andrew VALMON,01 JAN 1965,USA,2,"Indianapolis, IN (USA)",25 JUN 1993
44.89,Michael JOHNSON,13 SEP 1967,USA,1,Oslo (NOR),10 JUL 1993
44.89,Ian MORRIS,30 NOV 1961,TTO,2f2,Zürich (SUI),04 AUG 1993
44.89,Quincy WATTS,19 JUN 1970,USA,3,Bruxelles (BEL),03 SEP 1993
44.89,Michael MCDONALD,17 MAR 1975,JAM,1,Fort-de-France (FRA),01 MAY 1997
44.89,Milton CAMPBELL,15 MAY 1976,USA,sf,"Indianapolis, IN (USA)",13 JUN 1997
44.89,Sunday Olarewaju BADA,22 JUN 1969,NGR,1,Lagos (NGR),28 JUN 1997
44.89,Butch REYNOLDS,08 JUN 1964,USA,2,Luzern (SUI),02 JUL 1998
44.89,Alvin HARRISON,20 JAN 1974,USA,3,"New York, NY (USA)",21 JUL 1998
44.89,Angelo TAYLOR,29 DEC 1978,USA,1,"Raleigh, NC (USA)",17 JUN 2000
44.89,Michael MCDONALD,17 MAR 1975,JAM,1,Kingston (JAM),23 JUN 2001
44.89,Avard MONCUR,02 NOV 1978,BAH,1sf1,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001
44.89,Pete Ashbourne COLEY,21 FEB 1981,JAM,2,"Starkville, MS (USA)",12 MAY 2002
44.89,Jerry HARRIS,29 OCT 1981,USA,3,"College Station, TX (USA)",29 MAY 2004
44.89,Craig EVERHART,13 SEP 1983,USA,1,"Northridge, CA (USA)",29 MAY 2004
44.89,Kelly WILLIE,07 SEP 1982,USA,2sf1,"Sacramento, CA (USA)",12 JUL 2004
44.89,Christopher BROWN,15 OCT 1978,BAH,2,Monterrey (MEX),11 JUN 2005
44.89,Andrew ROCK,23 JAN 1982,USA,2,"National Stadium, Kingston (JAM)",06 MAY 2006
44.89,Michael BLACKWOOD,29 AUG 1976,JAM,2,"Stade Louis II, Monaco (MON)",20 AUG 2006
44.89,Renny QUOW,25 AUG 1987,TTO,2,Barcelona (ESP),19 JUL 2008
44.89,Gary KIKAYA,04 FEB 1978,COD,4h2,"National Stadium, Beijing (CHN)",18 AUG 2008
44.89,Renny QUOW,25 AUG 1987,TTO,2,"Icahn Stadium, New York, NY (USA)",30 MAY 2009
44.89,Tyson GAY,09 AUG 1982,USA,2f1,"Gainesville, FL (USA)",17 APR 2010
44.89,Josh MANCE,21 MAR 1992,USA,2,"Sacramento, CA (USA)",28 JUN 2014
44.89,Bralon TAPLIN,08 MAY 1992,GRN,1,"Tempe, AZ (USA)",11 APR 2015
44.89,Lalonde GORDON,25 NOV 1988,TTO,1,San José (CRC),08 AUG 2015
44.89,Baboloki THEBE,18 MAR 1997,BOT,1f1,Francistown (BOT),11 MAR 2017
44.89,Nathan STROTHER,06 SEP 1995,USA,4,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018
44.89,Abdalelah HAROUN,01 JAN 1997,QAT,1,Jakarta (INA),26 AUG 2018
44.89,Muzala SAMUKONGA,09 DEC 2002,ZAM,1h5,"Alexander Stadium, Birmingham (GBR)",03 AUG 2022
44.89,Jonathan JONES,06 FEB 1999,BAR,3,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022
44.9,Leslie KERR,17 SEP 1958,USA,2f3,"Dallas, TX (USA)",16 MAY 1981
44.9,Sunday UTI,23 OCT 1962,NGR,1,"Knoxville, TN (USA)",19 MAY 1984
44.9,Gabriel TIACOH,10 SEP 1963,CIV,1,München (GER),17 JUN 1986
44.9,Gabriel TIACOH,10 SEP 1963,CIV,1f2,"Letzigrund, Zürich (SUI)",19 AUG 1987
44.9,Mohamed AL MALKY,01 DEC 1962,OMA,1,Köln (GER),21 AUG 1988
44.9,Walter MCCOY,15 NOV 1958,USA,1,Koblenz (GER),28 AUG 1988
44.9,Susumu TAKANO,21 MAY 1961,JPN,5sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
44.9,Thomas SCHÖNLEBE,06 AUG 1965,GDR,5sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
44.9,Roberto HERNÁNDEZ,06 MAR 1967,CUB,3,Seoul (KOR),19 AUG 1990
44.9,Roberto HERNÁNDEZ,06 MAR 1967,CUB,3,Köln (GER),19 AUG 1990
44.9,Marlin CANNON,09 DEC 1970,USA,1,"Austin, TX (USA)",09 MAY 1992
44.9,Charles JENKINS,09 APR 1964,USA,3,"Indianapolis, IN (USA)",10 JUN 1992
44.9,Steve LEWIS,16 MAY 1969,USA,5,Zürich (SUI),19 AUG 1992
44.9,Steve LEWIS,16 MAY 1969,USA,2,København (DEN),25 AUG 1992
44.9,Sunday Olarewaju BADA,22 JUN 1969,NGR,6f1,Zürich (SUI),04 AUG 1993
44.9,Kennedy OCHIENG,30 DEC 1971,KEN,2qf4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993
44.9,Danny MCFARLANE,14 FEB 1972,JAM,2,Kingston (JAM),24 JUN 1995
44.9,Gregory HAUGHTON,10 NOV 1973,JAM,5,Zürich (SUI),16 AUG 1995
44.9,Samson KITUR,25 FEB 1966,KEN,1,København (DEN),23 AUG 1995
44.9,Iwan THOMAS,05 JAN 1974,GBR,1,Pietersburg (RSA),27 MAR 1997
44.9,Iwan THOMAS,05 JAN 1974,GBR,1,"Olympiastadion, Berlin (GER)",26 AUG 1997
44.9,Calvin HARRISON,20 JAN 1974,USA,3,"Sacramento, CA (USA)",16 JUL 2000
44.9,Hendrick MOKGANYETSI,07 SEP 1975,RSA,1,Potchefstroom (RSA),12 FEB 2001
44.9,Leonard BYRD,17 MAR 1975,USA,1,Jena (GER),02 JUN 2001
44.9,Félix SÁNCHEZ,30 AUG 1977,DOM,1,"International Stadium, Gateshead (GBR)",19 AUG 2001
44.9,Michael MCDONALD,17 MAR 1975,JAM,2,Thessaloniki (GRE),22 AUG 2001
44.9,Andrae WILLIAMS,12 JUL 1983,BAH,3,"Sacramento, CA (USA)",11 JUN 2005
44.9,Jeremy WARINER,31 JAN 1984,USA,1,Stockholm (SWE),26 JUL 2005
44.9,Jermaine GONZALES,26 NOV 1984,JAM,3,"National Stadium, Kingston (JAM)",06 MAY 2006
44.9,Darold WILLIAMSON,19 FEB 1983,USA,3f1,Stockholm (SWE),07 AUG 2007
44.9,James GODDAY,09 JAN 1984,NGR,1f1,Abuja (NGR),23 JUN 2008
44.9,Ricardo CHAMBERS,07 OCT 1984,JAM,2,"Stade Louis II, Monaco (MON)",29 JUL 2008
44.9,Jermaine GONZALES,26 NOV 1984,JAM,1,"Olympiastadion, Berlin (GER)",22 AUG 2010
44.9,Kévin BORLÉE,22 FEB 1988,BEL,3,"DS, Daegu (KOR)",30 AUG 2011
44.9,Deon LENDORE,28 OCT 1992,TTO,1,"Tempe, AZ (USA)",12 APR 2014
44.9,Isaac MAKWALA,24 SEP 1985,BOT,3,"Stade Louis II, Monaco (MON)",18 JUL 2014
44.9,Javon FRANCIS,14 DEC 1994,JAM,3f1,"National Stadium, Kingston (JAM)",09 MAY 2015
44.9,Renny QUOW,25 AUG 1987,TTO,1f2,Port-of-Spain (TTO),27 JUN 2015
44.9,Isaac MAKWALA,24 SEP 1985,BOT,5,"Stade Louis II, Monaco (MON)",15 JUL 2016
44.9,Machel CEDENIO,06 SEP 1995,TTO,1f2,Port-of-Spain (TTO),24 JUN 2017
44.9,Akeem BLOOMFIELD,10 NOV 1997,JAM,2qf2,"Tampa, FL (USA)",25 MAY 2018
44.9,Michael CHERRY,23 MAR 1995,USA,3,"FBK Stadium, Hengelo (NED)",03 JUN 2018
44.9,Steven GARDINER,12 SEP 1995,BAH,1f1,Nassau (BAH),27 JUL 2019
44.9,Abbas Abubakar ABBAS,17 MAY 1996,BRN,2f1,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019
44.9,Trevor STEWART,20 MAY 1997,USA,4,"Hayward Field, Eugene, OR (USA)",20 JUN 2021
44.9,Zandrion BARNES,17 AUG 2001,JAM,2f1,"National Stadium, Kingston (JAM)",03 JUN 2023
